timestamp,purity,quantityTonnes,distanceKm,demandIndex,supplyIndex,auctionAveragePrice,intendedUse,pricePerTonne,provenance
2025-09-08 12:00:00,68.58,150,33.5,38.5,71.9,2557.69,SYNFUEL,2340.77,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-09 06:00:00,97.71,100,329.9,55.3,92.4,2643.75,CONSTRUCTION,2931.93,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-10 05:00:00,89.01,50,182.4,69.6,49.5,2326.58,GREENHOUSE,2756.96,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-10 22:00:00,67.37,50,149.2,76.3,29.8,2704.97,CHEMICAL_FEEDSTOCK,2466.39,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-11 14:00:00,75.5,50,285.7,76.5,70.4,2218.21,OTHER,2445.87,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-12 06:00:00,89.72,100,294.2,63.3,74.7,2706.29,CONSTRUCTION,2735.56,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-13 02:00:00,67.35,300,122.9,87.8,63.1,2476.2,SYNFUEL,2383.77,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-13 20:00:00,85.32,150,245.8,81.3,35.5,2330.55,CHEMICAL_FEEDSTOCK,2639.72,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-14 13:00:00,77.07,150,272.2,76.8,57.8,2280.27,OTHER,2545.05,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-15 08:00:00,86.67,50,232.6,24.2,43.4,2771.98,CHEMICAL_FEEDSTOCK,2634.37,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-16 02:00:00,66.6,300,61.5,20.5,52.1,2243.6,GREENHOUSE,2151.57,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-16 21:00:00,95.42,200,307.8,35.9,68.4,2319.46,GREENHOUSE,2781.26,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-17 15:00:00,98.97,25,193.3,69.8,75.9,2408.69,CHEMICAL_FEEDSTOCK,2982.19,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-18 06:00:00,98.81,200,106.0,50.8,37.4,2572.14,SYNFUEL,2944.57,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-19 02:00:00,91.16,150,154.6,50.2,50.4,2526.88,FOOD_BEVERAGE,2803.2,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-19 21:00:00,69.54,25,22.8,86.3,40.2,2275.39,CHEMICAL_FEEDSTOCK,2426.32,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-20 15:00:00,91.46,100,53.5,87.2,34.9,2373.84,FOOD_BEVERAGE,2823.79,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-21 11:00:00,65.86,100,270.3,88.2,78.8,2343.25,CHEMICAL_FEEDSTOCK,2367.65,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-22 03:00:00,65.77,50,10.0,43.5,88.2,2328.13,CONSTRUCTION,2199.76,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-22 18:00:00,76.29,500,151.6,71.8,47.8,2446.69,FOOD_BEVERAGE,2359.67,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-23 12:00:00,82.05,300,187.7,40.4,76.3,2622.42,CHEMICAL_FEEDSTOCK,2385.93,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-24 09:00:00,91.89,200,28.6,34.3,87.3,2330.47,CHEMICAL_FEEDSTOCK,2519.89,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-25 00:00:00,88.85,100,340.8,33.8,83.5,2420.01,CHEMICAL_FEEDSTOCK,2662.48,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-25 21:00:00,80.56,100,86.9,45.7,33.7,2434.55,CHEMICAL_FEEDSTOCK,2517.33,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-26 17:00:00,74.55,200,113.4,52.2,91.7,2785.87,CONSTRUCTION,2264.62,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-27 09:00:00,99.8,150,113.3,82.3,48.3,2772.8,FOOD_BEVERAGE,3110.04,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-28 02:00:00,79.87,25,88.3,29.0,45.4,2680.08,CHEMICAL_FEEDSTOCK,2361.22,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-28 21:00:00,80.75,150,10.5,75.1,24.7,2345.0,CONSTRUCTION,2403.08,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-29 14:00:00,70.71,300,258.0,59.9,56.5,2240.82,CONSTRUCTION,2292.21,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-09-30 09:00:00,92.74,100,338.7,41.6,28.2,2390.14,CHEMICAL_FEEDSTOCK,2901.24,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-01 05:00:00,89.21,25,86.3,57.0,38.6,2360.08,CHEMICAL_FEEDSTOCK,2730.12,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-01 20:00:00,72.7,200,235.4,42.5,43.8,2503.56,GREENHOUSE,2375.16,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-02 17:00:00,67.88,50,262.2,64.7,80.7,2666.64,FOOD_BEVERAGE,2479.19,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-03 11:00:00,88.75,100,298.5,52.5,85.7,2714.99,CONSTRUCTION,2670.76,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-04 01:00:00,87.84,50,153.7,32.3,42.7,2706.92,CONSTRUCTION,2665.21,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-04 18:00:00,74.54,100,113.0,28.7,84.4,2415.81,SYNFUEL,2385.42,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-05 12:00:00,98.19,200,120.6,61.0,84.3,2612.34,CONSTRUCTION,2805.93,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-06 06:00:00,70.27,150,252.3,87.7,77.3,2387.7,CONSTRUCTION,2423.89,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-07 00:00:00,80.09,50,287.7,45.8,31.0,2236.54,CONSTRUCTION,2509.13,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-07 22:00:00,97.93,300,71.7,75.0,71.8,2620.94,CHEMICAL_FEEDSTOCK,2842.76,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-08 12:00:00,79.65,300,136.1,69.4,90.9,2205.9,SYNFUEL,2330.81,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-09 07:00:00,87.28,300,316.7,89.9,71.2,2445.51,SYNFUEL,2698.64,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-10 05:00:00,78.88,50,284.3,81.6,44.9,2397.63,OTHER,2545.35,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-10 18:00:00,74.57,100,344.9,62.5,57.5,2616.03,CHEMICAL_FEEDSTOCK,2466.74,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-11 16:00:00,99.34,800,266.4,69.3,68.4,2659.75,CONSTRUCTION,2805.51,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-12 07:00:00,79.29,200,143.7,87.4,58.3,2382.46,SYNFUEL,2412.96,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-13 00:00:00,96.2,25,210.8,50.0,29.0,2686.98,SYNFUEL,3016.41,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-13 22:00:00,73.03,25,234.7,44.5,43.4,2376.35,FOOD_BEVERAGE,2490.31,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-14 15:00:00,72.44,100,36.7,20.8,80.2,2467.8,CONSTRUCTION,2293.22,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-15 11:00:00,66.09,500,195.1,82.0,84.6,2636.21,CONSTRUCTION,2193.8,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-16 04:00:00,87.74,150,251.2,80.1,30.3,2615.75,SYNFUEL,2813.48,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-16 22:00:00,77.86,100,66.9,27.8,91.4,2792.42,FOOD_BEVERAGE,2390.26,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-17 13:00:00,95.17,50,275.4,63.3,44.7,2335.1,SYNFUEL,3004.98,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-18 07:00:00,81.52,200,208.5,54.8,69.7,2597.39,SYNFUEL,2430.27,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-19 04:00:00,98.79,300,333.8,28.9,76.4,2565.81,CONSTRUCTION,2863.02,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-19 22:00:00,71.47,100,24.4,93.5,80.9,2749.06,CHEMICAL_FEEDSTOCK,2375.39,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-20 17:00:00,95.31,200,100.2,36.1,90.9,2293.82,SYNFUEL,2706.77,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-21 08:00:00,92.1,800,214.5,25.0,43.5,2651.08,CONSTRUCTION,2523.22,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-22 02:00:00,91.91,50,110.8,64.6,84.4,2540.96,CONSTRUCTION,2740.12,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-22 22:00:00,94.48,150,252.9,75.4,29.9,2364.8,FOOD_BEVERAGE,2977.55,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-23 14:00:00,91.56,100,268.1,22.4,72.9,2484.66,CHEMICAL_FEEDSTOCK,2745.55,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-24 11:00:00,86.86,200,44.9,69.4,75.6,2400.27,SYNFUEL,2529.48,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-25 05:00:00,69.58,150,184.7,59.9,70.8,2547.59,CHEMICAL_FEEDSTOCK,2436.79,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-25 20:00:00,66.14,150,183.0,27.7,38.9,2733.4,OTHER,2395.24,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-26 16:00:00,97.14,200,135.6,32.9,85.5,2541.58,CONSTRUCTION,2719.11,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-27 10:00:00,86.52,100,327.2,62.6,32.7,2579.03,FOOD_BEVERAGE,2755.92,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-28 00:00:00,92.8,500,291.4,42.2,24.0,2511.25,SYNFUEL,2758.48,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-28 23:00:00,81.81,150,247.1,90.4,73.8,2230.7,CONSTRUCTION,2457.37,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-29 15:00:00,69.09,50,252.9,81.4,55.7,2339.72,SYNFUEL,2557.22,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-30 10:00:00,69.37,200,167.0,93.8,83.7,2495.2,CONSTRUCTION,2307.12,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-31 01:00:00,88.93,200,323.1,39.5,48.8,2386.14,GREENHOUSE,2627.5,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-10-31 23:00:00,80.02,100,246.2,92.7,32.6,2309.06,OTHER,2493.39,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-01 14:00:00,72.0,300,257.9,52.3,82.7,2502.48,CONSTRUCTION,2342.57,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-02 06:00:00,82.16,500,303.0,46.1,61.2,2393.69,CONSTRUCTION,2320.35,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-03 05:00:00,67.24,100,103.2,23.8,34.2,2354.86,GREENHOUSE,2350.2,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-03 18:00:00,85.31,800,284.4,24.0,74.0,2478.39,CONSTRUCTION,2350.8,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-04 13:00:00,74.39,50,76.4,71.9,58.3,2279.97,SYNFUEL,2415.48,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-05 11:00:00,92.83,50,127.4,54.3,65.3,2756.65,CONSTRUCTION,2761.46,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-06 05:00:00,75.83,50,124.1,37.0,54.6,2720.62,SYNFUEL,2481.46,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-06 21:00:00,80.89,300,342.7,66.0,82.2,2624.57,CONSTRUCTION,2391.98,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-07 15:00:00,65.41,200,301.2,39.0,82.2,2263.73,CONSTRUCTION,2201.47,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-08 08:00:00,67.53,50,248.4,63.3,73.2,2665.53,CONSTRUCTION,2418.78,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-09 01:00:00,78.7,100,257.2,46.9,27.9,2684.77,CHEMICAL_FEEDSTOCK,2541.96,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-09 19:00:00,81.75,150,201.1,81.8,82.9,2660.66,SYNFUEL,2536.59,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-10 16:00:00,85.94,25,332.0,81.6,70.3,2268.38,CONSTRUCTION,2602.16,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-11 10:00:00,75.18,300,178.7,55.8,72.3,2586.34,FOOD_BEVERAGE,2435.19,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-12 04:00:00,89.25,300,139.4,46.3,47.2,2700.59,CONSTRUCTION,2583.3,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-12 22:00:00,95.02,150,65.4,47.2,85.9,2546.41,CHEMICAL_FEEDSTOCK,2789.81,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-13 12:00:00,92.22,800,277.3,80.4,74.4,2587.84,GREENHOUSE,2634.36,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-14 08:00:00,66.38,100,259.7,44.6,28.4,2475.02,GREENHOUSE,2507.52,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-15 00:00:00,81.77,800,140.7,35.7,50.6,2517.22,SYNFUEL,2305.94,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-15 21:00:00,68.66,200,18.6,26.4,86.5,2220.63,SYNFUEL,2222.75,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-16 14:00:00,73.45,150,295.3,55.0,23.5,2583.38,FOOD_BEVERAGE,2564.58,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-17 11:00:00,99.43,50,13.9,56.2,92.1,2248.87,FOOD_BEVERAGE,2846.61,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-18 02:00:00,69.97,300,249.3,83.1,70.9,2461.01,OTHER,2382.29,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-18 18:00:00,82.41,100,339.9,36.6,67.4,2375.59,GREENHOUSE,2483.01,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-19 12:00:00,86.57,50,158.8,48.6,40.3,2527.26,CONSTRUCTION,2589.24,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-20 10:00:00,89.52,25,89.9,80.6,38.7,2280.05,CONSTRUCTION,2701.06,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-21 03:00:00,84.53,150,249.7,81.8,90.7,2614.99,SYNFUEL,2699.89,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-21 18:00:00,65.34,150,287.8,48.8,42.4,2677.01,SYNFUEL,2429.81,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-22 12:00:00,76.39,200,195.8,54.4,78.2,2298.01,CONSTRUCTION,2321.68,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-23 10:00:00,83.07,300,338.8,42.7,49.5,2262.59,CONSTRUCTION,2410.8,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-24 00:00:00,68.07,25,27.6,89.9,30.4,2287.31,CONSTRUCTION,2371.43,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-24 22:00:00,77.24,200,181.6,28.9,20.8,2726.28,FOOD_BEVERAGE,2484.8,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-25 16:00:00,66.16,50,254.3,90.0,60.8,2516.91,CHEMICAL_FEEDSTOCK,2462.73,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-26 06:00:00,67.74,300,303.3,71.3,93.2,2480.36,CONSTRUCTION,2349.26,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-27 00:00:00,78.85,300,70.9,59.9,47.7,2264.03,SYNFUEL,2419.23,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-27 23:00:00,69.63,150,282.0,22.4,46.8,2589.73,CHEMICAL_FEEDSTOCK,2427.64,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-28 14:00:00,84.81,200,197.9,55.7,45.8,2720.8,FOOD_BEVERAGE,2510.07,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-29 08:00:00,89.06,100,144.8,50.6,59.0,2696.91,CONSTRUCTION,2670.84,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-30 04:00:00,92.94,100,54.8,32.1,53.0,2575.63,OTHER,2766.59,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-11-30 23:00:00,71.99,300,304.2,69.2,86.0,2245.17,CHEMICAL_FEEDSTOCK,2358.76,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-01 17:00:00,70.85,100,63.5,92.8,57.9,2267.44,CONSTRUCTION,2436.81,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-02 10:00:00,68.65,100,115.3,62.2,58.1,2229.59,CHEMICAL_FEEDSTOCK,2383.88,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-03 02:00:00,87.21,100,108.6,73.6,30.4,2354.49,CHEMICAL_FEEDSTOCK,2682.57,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-03 18:00:00,89.66,300,306.3,25.1,93.7,2281.4,GREENHOUSE,2568.86,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-04 16:00:00,66.1,100,238.7,51.3,38.7,2356.03,CONSTRUCTION,2375.78,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-05 09:00:00,97.67,50,280.9,28.7,25.5,2431.03,GREENHOUSE,2987.42,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-06 02:00:00,66.81,200,95.2,66.0,69.7,2765.79,SYNFUEL,2306.29,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-06 23:00:00,83.89,300,222.5,90.4,64.7,2566.23,GREENHOUSE,2564.37,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-07 12:00:00,89.75,50,204.4,69.6,51.1,2700.98,SYNFUEL,2838.57,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-08 08:00:00,95.4,50,293.2,25.8,51.7,2626.21,GREENHOUSE,2874.78,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-09 00:00:00,89.92,50,318.1,46.6,78.9,2267.5,CHEMICAL_FEEDSTOCK,2686.6,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-09 20:00:00,92.98,100,14.1,61.3,34.7,2641.55,CHEMICAL_FEEDSTOCK,2840.05,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-10 12:00:00,76.85,100,239.2,50.2,81.5,2365.06,CONSTRUCTION,2351.8,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-11 06:00:00,93.44,200,27.6,82.5,68.7,2583.46,GREENHOUSE,2693.0,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-12 00:00:00,67.8,200,196.6,81.1,51.4,2404.58,SYNFUEL,2410.35,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-12 21:00:00,96.23,150,107.8,65.9,54.4,2798.6,CHEMICAL_FEEDSTOCK,2875.78,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-13 16:00:00,84.11,100,114.3,48.0,39.2,2358.13,GREENHOUSE,2513.54,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-14 09:00:00,93.52,300,130.0,39.2,76.4,2367.48,CHEMICAL_FEEDSTOCK,2644.82,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-15 05:00:00,80.79,100,221.2,27.9,58.5,2758.4,SYNFUEL,2492.47,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-15 20:00:00,87.46,800,123.6,46.6,44.1,2214.79,CHEMICAL_FEEDSTOCK,2439.53,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-16 13:00:00,83.37,150,259.1,51.0,64.7,2618.01,CHEMICAL_FEEDSTOCK,2574.59,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-17 11:00:00,90.53,50,147.5,70.7,94.7,2635.2,GREENHOUSE,2739.46,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-18 01:00:00,67.85,200,33.2,69.4,52.6,2701.83,FOOD_BEVERAGE,2365.8,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-18 23:00:00,67.11,100,276.5,25.3,89.1,2784.66,CONSTRUCTION,2382.44,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-19 12:00:00,73.62,200,107.2,49.6,45.9,2785.36,OTHER,2355.65,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-20 11:00:00,70.57,25,157.1,33.6,24.1,2239.17,CONSTRUCTION,2444.5,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-21 00:00:00,95.43,50,243.1,31.8,35.3,2693.1,SYNFUEL,2928.71,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-21 23:00:00,72.65,300,123.0,82.0,51.4,2587.79,CHEMICAL_FEEDSTOCK,2441.51,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-22 15:00:00,99.06,50,29.2,23.1,36.5,2588.41,CHEMICAL_FEEDSTOCK,2862.95,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-23 11:00:00,76.76,300,137.1,51.4,20.0,2277.01,SYNFUEL,2415.5,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-24 00:00:00,71.36,100,331.1,32.6,88.6,2590.11,GREENHOUSE,2438.96,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-24 21:00:00,92.56,150,228.2,85.9,83.3,2789.49,FOOD_BEVERAGE,2862.57,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-25 17:00:00,87.99,200,238.3,61.8,75.7,2747.09,CHEMICAL_FEEDSTOCK,2595.62,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-26 09:00:00,82.39,150,225.0,37.4,32.6,2463.48,CONSTRUCTION,2455.98,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-27 03:00:00,84.38,100,77.7,57.7,29.0,2223.97,FOOD_BEVERAGE,2620.53,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-27 22:00:00,90.1,50,152.2,74.9,25.1,2417.38,GREENHOUSE,2775.96,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-28 14:00:00,72.97,25,265.3,91.9,74.3,2695.83,GREENHOUSE,2544.73,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-29 09:00:00,99.77,100,44.5,36.5,89.7,2620.9,CONSTRUCTION,2870.14,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-30 03:00:00,99.02,200,104.5,86.5,52.3,2475.61,FOOD_BEVERAGE,2942.06,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-30 23:00:00,87.7,500,103.9,90.1,28.9,2233.06,CONSTRUCTION,2454.45,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2025-12-31 12:00:00,71.96,300,156.9,88.7,58.4,2456.14,CONSTRUCTION,2393.43,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-01 07:00:00,88.74,200,343.3,67.7,46.2,2481.41,SYNFUEL,2732.22,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-02 05:00:00,67.52,200,33.0,67.2,48.1,2757.13,SYNFUEL,2395.84,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-02 23:00:00,66.07,200,186.4,50.2,66.6,2584.65,CONSTRUCTION,2245.02,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-03 14:00:00,73.99,100,71.0,76.4,73.9,2386.99,CHEMICAL_FEEDSTOCK,2357.58,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-04 09:00:00,81.15,500,340.0,59.8,28.3,2515.19,SYNFUEL,2415.8,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-05 01:00:00,95.3,200,48.5,70.8,22.7,2239.63,FOOD_BEVERAGE,2769.58,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-05 19:00:00,90.38,150,147.2,52.1,94.6,2783.54,SYNFUEL,2729.05,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-06 14:00:00,90.92,50,260.9,74.9,37.5,2416.04,CONSTRUCTION,2820.85,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-07 08:00:00,79.85,100,249.5,81.8,24.0,2486.72,CONSTRUCTION,2502.87,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-08 03:00:00,77.07,100,153.7,31.0,34.2,2413.17,OTHER,2440.96,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-08 18:00:00,77.95,300,127.8,82.5,22.9,2609.51,CONSTRUCTION,2414.72,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-09 17:00:00,99.47,150,145.2,60.5,49.4,2597.34,SYNFUEL,3024.22,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-10 11:00:00,66.4,100,99.9,83.3,80.2,2629.19,CONSTRUCTION,2287.79,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-11 04:00:00,95.26,800,79.8,52.3,45.6,2360.89,FOOD_BEVERAGE,2644.33,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
